cohort_id,cohort_label,direction,entry_price,entry_timestamp,exit_price,exit_reason,exit_timestamp,pnl,quality_flag,signal_timestamp,stop_price,strategy_id,symbol,target_price,timeframe,win
etfs_only,只看 ETF,long,298.6100,2022-10-04T16:00:00-04:00,289.5000,stop_hit,2022-10-13T16:00:00-04:00,-503.23,m12_27_pa004_etfs_only,2022-10-03T16:00:00-04:00,289.5000,M10-PA-004,DIA,316.8300,1d,false
etfs_only,只看 ETF,short,337.9300,2022-11-29T16:00:00-05:00,342.5800,stop_hit,2022-11-30T16:00:00-05:00,-504.76,m12_27_pa004_etfs_only,2022-11-28T16:00:00-05:00,342.5800,M10-PA-004,DIA,328.6300,1d,false
etfs_only,只看 ETF,short,372.8900,2023-12-21T16:00:00-05:00,373.8700,stop_hit,2023-12-21T16:00:00-05:00,-279.99,m12_27_pa004_etfs_only,2023-12-20T16:00:00-05:00,373.8700,M10-PA-004,DIA,370.9300,1d,false
etfs_only,只看 ETF,short,45.6500,2010-10-08T16:00:00-04:00,46.2000,stop_hit,2010-10-08T16:00:00-04:00,-508.35,m12_27_pa004_etfs_only,2010-10-07T16:00:00-04:00,46.2000,M10-PA-004,EEM,44.5500,1d,false
etfs_only,只看 ETF,long,40.3900,2011-08-24T16:00:00-04:00,38.7100,stop_hit,2011-09-21T16:00:00-04:00,-499.80,m12_27_pa004_etfs_only,2011-08-23T16:00:00-04:00,38.7100,M10-PA-004,EEM,43.7500,1d,false
etfs_only,只看 ETF,long,39.7100,2011-09-14T16:00:00-04:00,38.7100,stop_hit,2011-09-21T16:00:00-04:00,-498.84,m12_27_pa004_etfs_only,2011-09-13T16:00:00-04:00,38.7100,M10-PA-004,EEM,41.7100,1d,false
etfs_only,只看 ETF,long,35.7800,2011-10-06T16:00:00-04:00,38.7600,target_hit,2011-10-12T16:00:00-04:00,982.47,m12_27_pa004_etfs_only,2011-10-05T16:00:00-04:00,34.2900,M10-PA-004,EEM,38.7600,1d,true
etfs_only,只看 ETF,short,39.2900,2011-11-01T16:00:00-04:00,40.0100,max_holding_exit,2011-11-30T16:00:00-05:00,-90.97,m12_27_pa004_etfs_only,2011-10-31T16:00:00-04:00,43.2700,M10-PA-004,EEM,31.3300,1d,false
etfs_only,只看 ETF,short,42.7500,2012-03-06T16:00:00-05:00,43.2900,max_holding_exit,2012-04-03T16:00:00-04:00,-126.21,m12_27_pa004_etfs_only,2012-03-05T16:00:00-05:00,44.9100,M10-PA-004,EEM,38.4300,1d,false
etfs_only,只看 ETF,long,41.9100,2014-10-29T16:00:00-04:00,42.3490,max_holding_exit,2014-11-26T16:00:00-05:00,95.83,m12_27_pa004_etfs_only,2014-10-28T16:00:00-04:00,39.6800,M10-PA-004,EEM,46.3700,1d,true
etfs_only,只看 ETF,short,43.1900,2015-04-30T16:00:00-04:00,41.3300,target_hit,2015-05-28T16:00:00-04:00,989.03,m12_27_pa004_etfs_only,2015-04-29T16:00:00-04:00,44.1200,M10-PA-004,EEM,41.3300,1d,true
etfs_only,只看 ETF,short,34.4500,2016-04-18T16:00:00-04:00,34.9600,stop_hit,2016-04-19T16:00:00-04:00,-508.54,m12_27_pa004_etfs_only,2016-04-15T16:00:00-04:00,34.9600,M10-PA-004,EEM,33.4300,1d,false
etfs_only,只看 ETF,short,40.1200,2020-06-25T16:00:00-04:00,41.3100,stop_hit,2020-07-02T16:00:00-04:00,-502.59,m12_27_pa004_etfs_only,2020-06-24T16:00:00-04:00,41.3100,M10-PA-004,EEM,37.7400,1d,false
etfs_only,只看 ETF,short,43.5000,2020-07-23T16:00:00-04:00,43.9600,stop_hit,2020-07-29T16:00:00-04:00,-506.10,m12_27_pa004_etfs_only,2020-07-22T16:00:00-04:00,43.9600,M10-PA-004,EEM,42.5800,1d,false
etfs_only,只看 ETF,short,43.9400,2020-08-10T16:00:00-04:00,44.8500,stop_hit,2020-08-18T16:00:00-04:00,-498.95,m12_27_pa004_etfs_only,2020-08-07T16:00:00-04:00,44.8500,M10-PA-004,EEM,42.1200,1d,false
etfs_only,只看 ETF,short,50.1600,2020-12-15T16:00:00-05:00,51.1400,stop_hit,2020-12-30T16:00:00-05:00,-496.72,m12_27_pa004_etfs_only,2020-12-14T16:00:00-05:00,51.1400,M10-PA-004,EEM,48.2000,1d,false
etfs_only,只看 ETF,short,54.1900,2021-01-28T16:00:00-05:00,56.5400,stop_hit,2021-02-09T16:00:00-05:00,-491.46,m12_27_pa004_etfs_only,2021-01-27T16:00:00-05:00,56.5400,M10-PA-004,EEM,49.4900,1d,false
etfs_only,只看 ETF,short,55.4800,2021-02-23T16:00:00-05:00,52.8900,max_holding_exit,2021-03-23T16:00:00-04:00,446.71,m12_27_pa004_etfs_only,2021-02-22T16:00:00-05:00,58.2900,M10-PA-004,EEM,49.8600,1d,true
etfs_only,只看 ETF,long,40.1900,2022-05-16T16:00:00-04:00,41.3900,target_hit,2022-05-17T16:00:00-04:00,971.21,m12_27_pa004_etfs_only,2022-05-13T16:00:00-04:00,39.5900,M10-PA-004,EEM,41.3900,1d,true
etfs_only,只看 ETF,long,35.4900,2022-10-18T16:00:00-04:00,33.6700,stop_hit,2022-10-24T16:00:00-04:00,-495.66,m12_27_pa004_etfs_only,2022-10-17T16:00:00-04:00,33.6700,M10-PA-004,EEM,39.1300,1d,false
etfs_only,只看 ETF,short,38.8800,2022-12-12T16:00:00-05:00,39.7100,stop_hit,2023-01-06T16:00:00-05:00,-495.96,m12_27_pa004_etfs_only,2022-12-09T16:00:00-05:00,39.7100,M10-PA-004,EEM,37.2200,1d,false
etfs_only,只看 ETF,short,46.6200,2025-06-18T16:00:00-04:00,47.9700,stop_hit,2025-06-25T16:00:00-04:00,-492.25,m12_27_pa004_etfs_only,2025-06-17T16:00:00-04:00,47.9700,M10-PA-004,EEM,43.9200,1d,false
etfs_only,只看 ETF,short,62.2000,2026-02-27T16:00:00-05:00,62.8400,stop_hit,2026-02-27T16:00:00-05:00,-495.87,m12_27_pa004_etfs_only,2026-02-26T16:00:00-05:00,62.8400,M10-PA-004,EEM,60.9200,1d,false
etfs_only,只看 ETF,short,56.7300,2010-10-20T16:00:00-04:00,57.9300,stop_hit,2010-10-25T16:00:00-04:00,-504.78,m12_27_pa004_etfs_only,2010-10-19T16:00:00-04:00,57.9300,M10-PA-004,EFA,54.3300,1d,false
etfs_only,只看 ETF,long,51.7100,2011-08-24T16:00:00-04:00,49.6300,stop_hit,2011-09-06T16:00:00-04:00,-499.90,m12_27_pa004_etfs_only,2011-08-23T16:00:00-04:00,49.6300,M10-PA-004,EFA,55.8700,1d,false
etfs_only,只看 ETF,long,50.7900,2011-09-08T16:00:00-04:00,49.6300,stop_hit,2011-09-09T16:00:00-04:00,-499.26,m12_27_pa004_etfs_only,2011-09-07T16:00:00-04:00,49.6300,M10-PA-004,EFA,53.1100,1d,false
etfs_only,只看 ETF,short,52.8400,2011-10-26T16:00:00-04:00,53.9000,stop_hit,2011-10-27T16:00:00-04:00,-497.44,m12_27_pa004_etfs_only,2011-10-25T16:00:00-04:00,53.9000,M10-PA-004,EFA,50.7200,1d,false
etfs_only,只看 ETF,long,57.6700,2015-10-01T16:00:00-04:00,60.5300,target_hit,2015-10-07T16:00:00-04:00,975.94,m12_27_pa004_etfs_only,2015-09-30T16:00:00-04:00,56.2400,M10-PA-004,EFA,60.5300,1d,true
etfs_only,只看 ETF,long,53.2000,2016-02-16T16:00:00-05:00,56.5600,target_hit,2016-03-04T16:00:00-05:00,986.51,m12_27_pa004_etfs_only,2016-02-12T16:00:00-05:00,51.5200,M10-PA-004,EFA,56.5600,1d,true
etfs_only,只看 ETF,short,71.3400,2020-12-01T16:00:00-05:00,71.4000,stop_hit,2020-12-01T16:00:00-05:00,-104.07,m12_27_pa004_etfs_only,2020-11-30T16:00:00-05:00,71.4000,M10-PA-004,EFA,71.2200,1d,false
etfs_only,只看 ETF,long,66.6900,2022-05-16T16:00:00-04:00,69.8500,target_hit,2022-05-27T16:00:00-04:00,994.26,m12_27_pa004_etfs_only,2022-05-13T16:00:00-04:00,65.1100,M10-PA-004,EFA,69.8500,1d,true
etfs_only,只看 ETF,long,63.6600,2022-06-27T16:00:00-04:00,61.1200,stop_hit,2022-07-05T16:00:00-04:00,-506.73,m12_27_pa004_etfs_only,2022-06-24T16:00:00-04:00,61.1200,M10-PA-004,EFA,68.7400,1d,false
etfs_only,只看 ETF,long,62.2600,2022-07-18T16:00:00-04:00,65.9600,target_hit,2022-08-01T16:00:00-04:00,999.97,m12_27_pa004_etfs_only,2022-07-15T16:00:00-04:00,60.4100,M10-PA-004,EFA,65.9600,1d,true
etfs_only,只看 ETF,short,65.9200,2022-11-29T16:00:00-05:00,66.3800,stop_hit,2022-11-30T16:00:00-05:00,-521.30,m12_27_pa004_etfs_only,2022-11-28T16:00:00-05:00,66.3800,M10-PA-004,EFA,65.0000,1d,false
etfs_only,只看 ETF,short,65.4600,2022-12-16T16:00:00-05:00,68.7800,stop_hit,2023-01-09T16:00:00-05:00,-506.15,m12_27_pa004_etfs_only,2022-12-15T16:00:00-05:00,68.7800,M10-PA-004,EFA,58.8200,1d,false
etfs_only,只看 ETF,long,132.1700,2013-05-21T16:00:00-04:00,135.4900,target_hit,2013-05-22T16:00:00-04:00,991.94,m12_27_pa004_etfs_only,2013-05-20T16:00:00-04:00,130.5100,M10-PA-004,GLD,135.4900,1d,true
etfs_only,只看 ETF,short,120.2700,2016-03-14T16:00:00-04:00,116.0700,target_hit,2016-04-01T16:00:00-04:00,1004.24,m12_27_pa004_etfs_only,2016-03-11T16:00:00-05:00,122.3700,M10-PA-004,GLD,116.0700,1d,true
etfs_only,只看 ETF,long,109.2300,2016-12-29T16:00:00-05:00,113.6900,target_hit,2017-01-11T16:00:00-05:00,1014.86,m12_27_pa004_etfs_only,2016-12-28T16:00:00-05:00,107.0000,M10-PA-004,GLD,113.6900,1d,true
etfs_only,只看 ETF,short,158.6200,2020-04-20T16:00:00-04:00,164.4200,stop_hit,2020-05-15T16:00:00-04:00,-517.92,m12_27_pa004_etfs_only,2020-04-17T16:00:00-04:00,164.4200,M10-PA-004,GLD,147.0200,1d,false
etfs_only,只看 ETF,short,213.9600,2024-04-23T16:00:00-04:00,225.0900,stop_hit,2024-05-20T16:00:00-04:00,-514.49,m12_27_pa004_etfs_only,2024-04-22T16:00:00-04:00,225.0900,M10-PA-004,GLD,191.7000,1d,false
etfs_only,只看 ETF,long,394.2100,2022-05-24T16:00:00-04:00,409.0700,target_hit,2022-05-27T16:00:00-04:00,994.59,m12_27_pa004_etfs_only,2022-05-23T16:00:00-04:00,386.7800,M10-PA-004,IVV,409.0700,1d,true
etfs_only,只看 ETF,short,419.2800,2022-08-22T16:00:00-04:00,389.7800,target_hit,2022-09-16T16:00:00-04:00,1007.18,m12_27_pa004_etfs_only,2022-08-19T16:00:00-04:00,434.0300,M10-PA-004,IVV,389.7800,1d,true
etfs_only,只看 ETF,long,373.8900,2022-10-04T16:00:00-04:00,361.1800,stop_hit,2022-10-10T16:00:00-04:00,-512.96,m12_27_pa004_etfs_only,2022-10-03T16:00:00-04:00,361.1800,M10-PA-004,IVV,399.3100,1d,false
etfs_only,只看 ETF,short,473.5400,2023-12-21T16:00:00-05:00,477.1400,stop_hit,2023-12-22T16:00:00-05:00,-520.84,m12_27_pa004_etfs_only,2023-12-20T16:00:00-05:00,477.1400,M10-PA-004,IVV,466.3400,1d,false
etfs_only,只看 ETF,short,585.4500,2025-05-22T16:00:00-04:00,598.4100,stop_hit,2025-06-03T16:00:00-04:00,-509.45,m12_27_pa004_etfs_only,2025-05-21T16:00:00-04:00,598.4100,M10-PA-004,IVV,559.5300,1d,false
etfs_only,只看 ETF,short,69.8400,2010-10-20T16:00:00-04:00,71.2500,stop_hit,2010-10-25T16:00:00-04:00,-505.00,m12_27_pa004_etfs_only,2010-10-19T16:00:00-04:00,71.2500,M10-PA-004,IWM,67.0200,1d,false
etfs_only,只看 ETF,long,68.1200,2011-08-24T16:00:00-04:00,63.7600,stop_hit,2011-09-22T16:00:00-04:00,-498.98,m12_27_pa004_etfs_only,2011-08-23T16:00:00-04:00,63.7600,M10-PA-004,IWM,76.8400,1d,false
etfs_only,只看 ETF,long,70.3400,2011-09-08T16:00:00-04:00,63.7600,stop_hit,2011-09-22T16:00:00-04:00,-495.99,m12_27_pa004_etfs_only,2011-09-07T16:00:00-04:00,63.7600,M10-PA-004,IWM,83.5000,1d,false
etfs_only,只看 ETF,short,82.1100,2012-02-13T16:00:00-05:00,83.2200,stop_hit,2012-02-17T16:00:00-05:00,-499.84,m12_27_pa004_etfs_only,2012-02-10T16:00:00-05:00,83.2200,M10-PA-004,IWM,79.8900,1d,false
etfs_only,只看 ETF,long,97.7900,2016-02-16T16:00:00-05:00,103.4900,target_hit,2016-02-29T16:00:00-05:00,976.54,m12_27_pa004_etfs_only,2016-02-12T16:00:00-05:00,94.9400,M10-PA-004,IWM,103.4900,1d,true
etfs_only,只看 ETF,short,106.6200,2016-03-09T16:00:00-05:00,108.3200,stop_hit,2016-03-11T16:00:00-05:00,-501.14,m12_27_pa004_etfs_only,2016-03-08T16:00:00-05:00,108.3200,M10-PA-004,IWM,103.2200,1d,false
etfs_only,只看 ETF,short,106.2400,2016-03-24T16:00:00-04:00,109.9500,stop_hit,2016-03-29T16:00:00-04:00,-495.25,m12_27_pa004_etfs_only,2016-03-23T16:00:00-04:00,109.9500,M10-PA-004,IWM,98.8200,1d,false
etfs_only,只看 ETF,short,132.2500,2016-12-01T16:00:00-05:00,134.1000,stop_hit,2016-12-06T16:00:00-05:00,-496.95,m12_27_pa004_etfs_only,2016-11-30T16:00:00-05:00,134.1000,M10-PA-004,IWM,128.5500,1d,false
etfs_only,只看 ETF,short,135.3700,2016-12-15T16:00:00-05:00,134.4100,max_holding_exit,2017-01-17T16:00:00-05:00,131.82,m12_27_pa004_etfs_only,2016-12-14T16:00:00-05:00,138.8200,M10-PA-004,IWM,128.4700,1d,true
etfs_only,只看 ETF,long,149.1800,2018-11-27T16:00:00-05:00,144.7000,stop_hit,2018-12-06T16:00:00-05:00,-491.28,m12_27_pa004_etfs_only,2018-11-26T16:00:00-05:00,144.7000,M10-PA-004,IWM,158.1400,1d,false
etfs_only,只看 ETF,long,116.8800,2020-04-07T16:00:00-04:00,125.7200,max_holding_exit,2020-05-06T16:00:00-04:00,202.03,m12_27_pa004_etfs_only,2020-04-06T16:00:00-04:00,95.6900,M10-PA-004,IWM,159.2600,1d,true
etfs_only,只看 ETF,short,125.6500,2020-05-13T16:00:00-04:00,136.8500,stop_hit,2020-05-26T16:00:00-04:00,-487.77,m12_27_pa004_etfs_only,2020-05-12T16:00:00-04:00,136.8500,M10-PA-004,IWM,103.2500,1d,false
etfs_only,只看 ETF,short,156.9300,2020-08-19T16:00:00-04:00,151.1500,target_hit,2020-09-04T16:00:00-04:00,963.22,m12_27_pa004_etfs_only,2020-08-18T16:00:00-04:00,159.8200,M10-PA-004,IWM,151.1500,1d,true
etfs_only,只看 ETF,short,155.7100,2020-09-04T16:00:00-04:00,147.4900,target_hit,2020-09-21T16:00:00-04:00,974.41,m12_27_pa004_etfs_only,2020-09-03T16:00:00-04:00,159.8200,M10-PA-004,IWM,147.4900,1d,true
etfs_only,只看 ETF,short,159.2900,2020-10-15T16:00:00-04:00,164.2400,stop_hit,2020-11-05T16:00:00-05:00,-497.11,m12_27_pa004_etfs_only,2020-10-14T16:00:00-04:00,164.2400,M10-PA-004,IWM,149.3900,1d,false
etfs_only,只看 ETF,short,183.5950,2020-12-01T16:00:00-05:00,185.4400,stop_hit,2020-12-04T16:00:00-05:00,-501.22,m12_27_pa004_etfs_only,2020-11-30T16:00:00-05:00,185.4400,M10-PA-004,IWM,179.9050,1d,false
etfs_only,只看 ETF,short,195.0500,2020-12-30T16:00:00-05:00,199.9400,stop_hit,2021-01-06T16:00:00-05:00,-492.84,m12_27_pa004_etfs_only,2020-12-29T16:00:00-05:00,199.9400,M10-PA-004,IWM,185.2700,1d,false
etfs_only,只看 ETF,short,219.5150,2021-02-26T16:00:00-05:00,230.3200,stop_hit,2021-03-11T16:00:00-05:00,-488.45,m12_27_pa004_etfs_only,2021-02-25T16:00:00-05:00,230.3200,M10-PA-004,IWM,197.9050,1d,false
etfs_only,只看 ETF,long,217.8700,2021-12-22T16:00:00-05:00,210.3000,stop_hit,2022-01-18T16:00:00-05:00,-486.72,m12_27_pa004_etfs_only,2021-12-21T16:00:00-05:00,210.3000,M10-PA-004,IWM,233.0100,1d,false
etfs_only,只看 ETF,long,218.5200,2022-01-12T16:00:00-05:00,208.7600,stop_hit,2022-01-18T16:00:00-05:00,-483.66,m12_27_pa004_etfs_only,2022-01-11T16:00:00-05:00,208.7600,M10-PA-004,IWM,238.0400,1d,false
etfs_only,只看 ETF,long,200.4700,2022-02-28T16:00:00-05:00,206.1900,max_holding_exit,2022-03-28T16:00:00-04:00,219.80,m12_27_pa004_etfs_only,2022-02-25T16:00:00-05:00,188.0900,M10-PA-004,IWM,225.2300,1d,true
etfs_only,只看 ETF,long,179.8500,2022-05-26T16:00:00-04:00,168.9000,stop_hit,2022-06-14T16:00:00-04:00,-481.76,m12_27_pa004_etfs_only,2022-05-25T16:00:00-04:00,168.9000,M10-PA-004,IWM,201.7500,1d,false
etfs_only,只看 ETF,long,173.4100,2022-10-05T16:00:00-04:00,163.2800,stop_hit,2022-10-13T16:00:00-04:00,-479.41,m12_27_pa004_etfs_only,2022-10-04T16:00:00-04:00,163.2800,M10-PA-004,IWM,193.6700,1d,false
etfs_only,只看 ETF,short,182.8800,2022-12-06T16:00:00-05:00,173.6800,max_holding_exit,2023-01-05T16:00:00-05:00,652.24,m12_27_pa004_etfs_only,2022-12-05T16:00:00-05:00,189.5600,M10-PA-004,IWM,169.5200,1d,true
etfs_only,只看 ETF,short,198.5000,2023-12-21T16:00:00-05:00,200.0400,stop_hit,2023-12-22T16:00:00-05:00,-491.07,m12_27_pa004_etfs_only,2023-12-20T16:00:00-05:00,200.0400,M10-PA-004,IWM,195.4200,1d,false
etfs_only,只看 ETF,short,206.5800,2025-05-15T16:00:00-04:00,209.7300,stop_hit,2025-05-16T16:00:00-04:00,-482.52,m12_27_pa004_etfs_only,2025-05-14T16:00:00-04:00,209.7300,M10-PA-004,IWM,200.2800,1d,false
etfs_only,只看 ETF,short,212.1700,2025-06-12T16:00:00-04:00,207.9500,target_hit,2025-06-18T16:00:00-04:00,938.20,m12_27_pa004_etfs_only,2025-06-11T16:00:00-04:00,214.2800,M10-PA-004,IWM,207.9500,1d,true
etfs_only,只看 ETF,short,49.4600,2010-10-01T16:00:00-04:00,48.8800,target_hit,2010-10-01T16:00:00-04:00,983.04,m12_27_pa004_etfs_only,2010-09-30T16:00:00-04:00,49.7500,M10-PA-004,QQQ,48.8800,1d,true
etfs_only,只看 ETF,long,52.1800,2011-08-24T16:00:00-04:00,56.6800,target_hit,2011-09-19T16:00:00-04:00,1007.39,m12_27_pa004_etfs_only,2011-08-23T16:00:00-04:00,49.9300,M10-PA-004,QQQ,56.6800,1d,true
etfs_only,只看 ETF,short,113.6300,2015-11-02T16:00:00-05:00,114.0200,stop_hit,2015-11-02T16:00:00-05:00,-370.48,m12_27_pa004_etfs_only,2015-10-30T16:00:00-04:00,114.0200,M10-PA-004,QQQ,112.8500,1d,false
etfs_only,只看 ETF,short,109.0000,2016-04-06T16:00:00-04:00,110.4000,stop_hit,2016-04-06T16:00:00-04:00,-516.06,m12_27_pa004_etfs_only,2016-04-05T16:00:00-04:00,110.4000,M10-PA-004,QQQ,106.2000,1d,false
etfs_only,只看 ETF,long,162.0000,2018-11-27T16:00:00-05:00,171.7400,target_hit,2018-12-03T16:00:00-05:00,1007.57,m12_27_pa004_etfs_only,2018-11-26T16:00:00-05:00,157.1300,M10-PA-004,QQQ,171.7400,1d,true
etfs_only,只看 ETF,short,216.2100,2020-04-29T16:00:00-04:00,219.6100,stop_hit,2020-04-29T16:00:00-04:00,-517.10,m12_27_pa004_etfs_only,2020-04-28T16:00:00-04:00,219.6100,M10-PA-004,QQQ,209.4100,1d,false
etfs_only,只看 ETF,short,222.6500,2020-05-13T16:00:00-04:00,217.9500,target_hit,2020-05-13T16:00:00-04:00,1006.42,m12_27_pa004_etfs_only,2020-05-12T16:00:00-04:00,225.0000,M10-PA-004,QQQ,217.9500,1d,true
etfs_only,只看 ETF,short,239.0900,2020-06-12T16:00:00-04:00,244.1800,stop_hit,2020-06-16T16:00:00-04:00,-517.87,m12_27_pa004_etfs_only,2020-06-11T16:00:00-04:00,244.1800,M10-PA-004,QQQ,228.9100,1d,false
etfs_only,只看 ETF,short,256.0700,2020-07-14T16:00:00-04:00,262.8700,stop_hit,2020-07-20T16:00:00-04:00,-514.31,m12_27_pa004_etfs_only,2020-07-13T16:00:00-04:00,262.8700,M10-PA-004,QQQ,242.4700,1d,false
etfs_only,只看 ETF,short,299.2100,2020-12-10T16:00:00-05:00,307.6300,stop_hit,2020-12-16T16:00:00-05:00,-511.50,m12_27_pa004_etfs_only,2020-12-09T16:00:00-05:00,307.6300,M10-PA-004,QQQ,282.3700,1d,false
etfs_only,只看 ETF,short,361.4000,2021-07-16T16:00:00-04:00,353.2600,target_hit,2021-07-19T16:00:00-04:00,1001.70,m12_27_pa004_etfs_only,2021-07-15T16:00:00-04:00,365.4700,M10-PA-004,QQQ,353.2600,1d,true
etfs_only,只看 ETF,long,342.5100,2022-02-28T16:00:00-05:00,329.1000,stop_hit,2022-03-07T16:00:00-05:00,-512.85,m12_27_pa004_etfs_only,2022-02-25T16:00:00-05:00,329.1000,M10-PA-004,QQQ,369.3300,1d,false
etfs_only,只看 ETF,long,338.3700,2022-03-17T16:00:00-04:00,338.4300,max_holding_exit,2022-04-14T16:00:00-04:00,-0.19,m12_27_pa004_etfs_only,2022-03-16T16:00:00-04:00,317.4500,M10-PA-004,QQQ,380.2100,1d,false
etfs_only,只看 ETF,short,362.8100,2022-04-01T16:00:00-04:00,344.7700,target_hit,2022-04-11T16:00:00-04:00,1011.47,m12_27_pa004_etfs_only,2022-03-31T16:00:00-04:00,371.8300,M10-PA-004,QQQ,344.7700,1d,true
etfs_only,只看 ETF,long,323.7000,2022-04-29T16:00:00-04:00,316.8600,stop_hit,2022-04-29T16:00:00-04:00,-517.59,m12_27_pa004_etfs_only,2022-04-28T16:00:00-04:00,316.8600,M10-PA-004,QQQ,337.3800,1d,false
etfs_only,只看 ETF,long,300.1500,2022-05-16T16:00:00-04:00,290.9500,stop_hit,2022-05-18T16:00:00-04:00,-513.48,m12_27_pa004_etfs_only,2022-05-13T16:00:00-04:00,290.9500,M10-PA-004,QQQ,318.5500,1d,false
etfs_only,只看 ETF,long,309.0700,2022-05-31T16:00:00-04:00,280.2100,stop_hit,2022-06-13T16:00:00-04:00,-508.67,m12_27_pa004_etfs_only,2022-05-27T16:00:00-04:00,280.2100,M10-PA-004,QQQ,366.7900,1d,false
etfs_only,只看 ETF,long,275.5900,2022-06-16T16:00:00-04:00,274.5300,stop_hit,2022-06-16T16:00:00-04:00,-408.71,m12_27_pa004_etfs_only,2022-06-15T16:00:00-04:00,274.5300,M10-PA-004,QQQ,277.7100,1d,false
etfs_only,只看 ETF,short,324.5900,2022-08-10T16:00:00-04:00,324.7200,stop_hit,2022-08-10T16:00:00-04:00,-60.42,m12_27_pa004_etfs_only,2022-08-09T16:00:00-04:00,324.7200,M10-PA-004,QQQ,324.3300,1d,false
etfs_only,只看 ETF,long,278.2800,2022-10-05T16:00:00-04:00,267.1000,stop_hit,2022-10-10T16:00:00-04:00,-505.19,m12_27_pa004_etfs_only,2022-10-04T16:00:00-04:00,267.1000,M10-PA-004,QQQ,300.6400,1d,false
etfs_only,只看 ETF,short,301.0700,2023-02-17T16:00:00-05:00,305.9700,max_holding_exit,2023-03-20T16:00:00-04:00,-196.78,m12_27_pa004_etfs_only,2023-02-16T16:00:00-05:00,313.6800,M10-PA-004,QQQ,275.8500,1d,false
etfs_only,只看 ETF,short,360.6300,2023-06-22T16:00:00-04:00,372.8500,stop_hit,2023-07-12T16:00:00-04:00,-502.23,m12_27_pa004_etfs_only,2023-06-21T16:00:00-04:00,372.8500,M10-PA-004,QQQ,336.1900,1d,false
etfs_only,只看 ETF,short,379.1800,2023-07-21T16:00:00-04:00,363.2800,target_hit,2023-08-16T16:00:00-04:00,988.80,m12_27_pa004_etfs_only,2023-07-20T16:00:00-04:00,387.1300,M10-PA-004,QQQ,363.2800,1d,true
etfs_only,只看 ETF,short,407.0600,2023-12-21T16:00:00-05:00,407.9900,stop_hit,2023-12-21T16:00:00-05:00,-249.32,m12_27_pa004_etfs_only,2023-12-20T16:00:00-05:00,407.9900,M10-PA-004,QQQ,405.2000,1d,false
etfs_only,只看 ETF,short,481.1900,2024-06-21T16:00:00-04:00,486.8600,stop_hit,2024-06-28T16:00:00-04:00,-508.96,m12_27_pa004_etfs_only,2024-06-20T16:00:00-04:00,486.8600,M10-PA-004,QQQ,469.8500,1d,false
etfs_only,只看 ETF,long,476.8800,2025-03-20T16:00:00-04:00,466.4300,stop_hit,2025-03-31T16:00:00-04:00,-502.37,m12_27_pa004_etfs_only,2025-03-19T16:00:00-04:00,466.4300,M10-PA-004,QQQ,497.7800,1d,false
etfs_only,只看 ETF,short,513.6600,2025-05-22T16:00:00-04:00,522.5300,stop_hit,2025-05-28T16:00:00-04:00,-501.15,m12_27_pa004_etfs_only,2025-05-21T16:00:00-04:00,522.5300,M10-PA-004,QQQ,495.9200,1d,false
etfs_only,只看 ETF,short,23.0300,2010-10-20T16:00:00-04:00,24.0600,stop_hit,2010-10-29T16:00:00-04:00,-502.29,m12_27_pa004_etfs_only,2010-10-19T16:00:00-04:00,24.0600,M10-PA-004,SLV,20.9700,1d,false
etfs_only,只看 ETF,short,28.3300,2010-12-08T16:00:00-05:00,27.4500,target_hit,2010-12-08T16:00:00-05:00,988.67,m12_27_pa004_etfs_only,2010-12-07T16:00:00-05:00,28.7700,M10-PA-004,SLV,27.4500,1d,true
etfs_only,只看 ETF,short,28.4800,2011-01-05T16:00:00-05:00,28.2850,max_holding_exit,2011-02-03T16:00:00-05:00,53.74,m12_27_pa004_etfs_only,2011-01-04T16:00:00-05:00,30.2500,M10-PA-004,SLV,24.9400,1d,true
etfs_only,只看 ETF,long,26.9500,2011-01-27T16:00:00-05:00,29.0300,target_hit,2011-02-08T16:00:00-05:00,1002.70,m12_27_pa004_etfs_only,2011-01-26T16:00:00-05:00,25.9100,M10-PA-004,SLV,29.0300,1d,true
etfs_only,只看 ETF,long,37.2400,2011-05-10T16:00:00-04:00,33.0100,stop_hit,2011-05-12T16:00:00-04:00,-508.56,m12_27_pa004_etfs_only,2011-05-09T16:00:00-04:00,33.0100,M10-PA-004,SLV,45.7000,1d,false
etfs_only,只看 ETF,long,36.3600,2011-05-25T16:00:00-04:00,34.3700,max_holding_exit,2011-06-23T16:00:00-04:00,-229.81,m12_27_pa004_etfs_only,2011-05-24T16:00:00-04:00,31.9700,M10-PA-004,SLV,45.1400,1d,false
etfs_only,只看 ETF,long,34.6000,2011-06-16T16:00:00-04:00,38.2400,max_holding_exit,2011-07-15T16:00:00-04:00,696.19,m12_27_pa004_etfs_only,2011-06-15T16:00:00-04:00,31.9700,M10-PA-004,SLV,39.8600,1d,true
etfs_only,只看 ETF,long,34.8300,2011-07-06T16:00:00-04:00,40.5500,target_hit,2011-08-03T16:00:00-04:00,1013.67,m12_27_pa004_etfs_only,2011-07-05T16:00:00-04:00,31.9700,M10-PA-004,SLV,40.5500,1d,true
