direction,entry_timestamp,exit_timestamp,holding_bars,hypothetical_entry_price,hypothetical_exit_price,hypothetical_stop_price,hypothetical_target_price,outcome,signal_timestamp,simulated_profit,strategy_id,symbol
看涨,2013-05-01T16:00:00-04:00,2013-05-01T16:00:00-04:00,1,159.33,158.61,158.61,160.77,止损,2013-04-30T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看涨,2013-05-08T16:00:00-04:00,2013-05-14T16:00:00-04:00,5,162.42,163.92,161.67,163.92,止盈,2013-05-07T16:00:00-04:00,1000.00,M12-FTD-001,SPY
看涨,2013-05-09T16:00:00-04:00,2013-05-14T16:00:00-04:00,4,163.27,165.15,162.33,165.15,止盈,2013-05-08T16:00:00-04:00,1000.00,M12-FTD-001,SPY
看涨,2013-05-15T16:00:00-04:00,2013-05-20T16:00:00-04:00,4,164.96,167.54,163.67,167.54,止盈,2013-05-14T16:00:00-04:00,1000.00,M12-FTD-001,SPY
看涨,2013-05-16T16:00:00-04:00,2013-05-20T16:00:00-04:00,3,165.78,167.52,164.91,167.52,止盈,2013-05-15T16:00:00-04:00,1000.00,M12-FTD-001,SPY
看跌,2013-06-06T16:00:00-04:00,2013-06-07T16:00:00-04:00,2,161.20,163.42,163.42,156.76,止损,2013-06-05T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看涨,2013-06-10T16:00:00-04:00,2013-06-11T16:00:00-04:00,2,165.31,163.14,163.14,169.65,止损,2013-06-07T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看跌,2013-06-13T16:00:00-04:00,2013-06-13T16:00:00-04:00,1,161.66,164.39,164.39,156.20,止损,2013-06-12T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看涨,2013-06-19T16:00:00-04:00,2013-06-19T16:00:00-04:00,1,165.60,164.52,164.52,167.76,止损,2013-06-18T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看跌,2013-06-21T16:00:00-04:00,2013-07-08T16:00:00-04:00,11,159.64,163.47,163.47,151.99,止损,2013-06-20T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看跌,2013-07-25T16:00:00-04:00,2013-08-01T16:00:00-04:00,6,168.22,169.86,169.86,164.94,止损,2013-07-24T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看涨,2013-07-29T16:00:00-04:00,2013-08-15T16:00:00-04:00,14,168.68,167.52,167.52,171.00,止损,2013-07-26T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看涨,2013-08-02T16:00:00-04:00,2013-08-06T16:00:00-04:00,3,170.28,169.90,169.90,171.04,止损,2013-08-01T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看涨,2013-08-05T16:00:00-04:00,2013-08-06T16:00:00-04:00,2,170.57,170.05,170.05,171.61,止损,2013-08-02T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看跌,2013-08-07T16:00:00-04:00,2013-08-15T16:00:00-04:00,7,169.19,166.09,170.74,166.09,止盈,2013-08-06T16:00:00-04:00,1000.00,M12-FTD-001,SPY
看跌,2013-08-16T16:00:00-04:00,2013-08-27T16:00:00-04:00,8,166.06,163.32,167.43,163.32,止盈,2013-08-15T16:00:00-04:00,1000.00,M12-FTD-001,SPY
看跌,2013-08-20T16:00:00-04:00,2013-08-22T16:00:00-04:00,3,165.04,166.21,166.21,162.70,止损,2013-08-19T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看跌,2013-08-28T16:00:00-04:00,2013-09-04T16:00:00-04:00,5,163.26,166.00,166.00,157.78,止损,2013-08-27T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看涨,2013-09-05T16:00:00-04:00,2013-09-11T16:00:00-04:00,5,165.85,169.28,164.14,169.28,止盈,2013-09-04T16:00:00-04:00,1000.00,M12-FTD-001,SPY
看涨,2013-09-10T16:00:00-04:00,2013-09-18T16:00:00-04:00,7,168.64,173.02,166.45,173.02,止盈,2013-09-09T16:00:00-04:00,1000.00,M12-FTD-001,SPY
看涨,2013-09-11T16:00:00-04:00,2013-09-11T16:00:00-04:00,1,168.64,169.40,168.26,169.40,止盈,2013-09-10T16:00:00-04:00,1000.00,M12-FTD-001,SPY
看涨,2013-09-12T16:00:00-04:00,2013-09-18T16:00:00-04:00,5,169.34,171.32,168.35,171.32,止盈,2013-09-11T16:00:00-04:00,1000.00,M12-FTD-001,SPY
看涨,2013-09-19T16:00:00-04:00,2013-09-20T16:00:00-04:00,2,173.52,170.58,170.58,179.40,止损,2013-09-18T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看跌,2013-09-23T16:00:00-04:00,2013-10-08T16:00:00-04:00,12,170.49,166.81,172.33,166.81,止盈,2013-09-20T16:00:00-04:00,1000.00,M12-FTD-001,SPY
看跌,2013-09-26T16:00:00-04:00,2013-09-26T16:00:00-04:00,1,169.32,169.98,169.98,168.00,止损,2013-09-25T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看跌,2013-10-09T16:00:00-04:00,2013-10-10T16:00:00-04:00,2,165.80,167.62,167.62,162.16,止损,2013-10-08T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看涨,2013-10-11T16:00:00-04:00,2013-10-17T16:00:00-04:00,5,168.91,172.27,167.23,172.27,止盈,2013-10-10T16:00:00-04:00,1000.00,M12-FTD-001,SPY
看涨,2013-10-14T16:00:00-04:00,2013-10-14T16:00:00-04:00,1,169.21,170.09,168.77,170.09,止盈,2013-10-11T16:00:00-04:00,1000.00,M12-FTD-001,SPY
看涨,2013-10-15T16:00:00-04:00,2013-10-18T16:00:00-04:00,4,170.51,173.37,169.08,173.37,止盈,2013-10-14T16:00:00-04:00,1000.00,M12-FTD-001,SPY
看涨,2013-10-18T16:00:00-04:00,2013-11-14T16:00:00-05:00,20,173.86,178.90,171.34,178.90,止盈,2013-10-17T16:00:00-04:00,1000.00,M12-FTD-001,SPY
看涨,2013-10-21T16:00:00-04:00,2013-10-28T16:00:00-04:00,6,174.45,176.33,173.51,176.33,止盈,2013-10-18T16:00:00-04:00,1000.00,M12-FTD-001,SPY
看涨,2013-10-28T16:00:00-04:00,2013-10-30T16:00:00-04:00,3,175.89,177.33,175.17,177.33,止盈,2013-10-25T16:00:00-04:00,1000.00,M12-FTD-001,SPY
看涨,2013-10-29T16:00:00-04:00,2013-10-30T16:00:00-04:00,2,176.63,175.70,175.70,178.49,止损,2013-10-28T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看涨,2013-10-30T16:00:00-04:00,2013-10-30T16:00:00-04:00,1,177.38,176.38,176.38,179.38,止损,2013-10-29T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看涨,2013-11-15T16:00:00-05:00,2013-11-20T16:00:00-05:00,4,179.56,178.25,178.25,182.18,止损,2013-11-14T16:00:00-05:00,-500.00,M12-FTD-001,SPY
看涨,2013-11-18T16:00:00-05:00,2013-11-18T16:00:00-05:00,1,180.35,179.33,179.33,182.39,止损,2013-11-15T16:00:00-05:00,-500.00,M12-FTD-001,SPY
看跌,2013-11-21T16:00:00-05:00,2013-11-21T16:00:00-05:00,1,178.97,179.93,179.93,177.05,止损,2013-11-20T16:00:00-05:00,-500.00,M12-FTD-001,SPY
看涨,2013-11-25T16:00:00-05:00,2013-12-03T16:00:00-05:00,6,181.13,179.77,179.77,183.85,止损,2013-11-22T16:00:00-05:00,-500.00,M12-FTD-001,SPY
看涨,2013-11-29T16:00:00-05:00,2013-12-02T16:00:00-05:00,2,181.32,180.65,180.65,182.66,止损,2013-11-27T16:00:00-05:00,-500.00,M12-FTD-001,SPY
看跌,2013-12-03T16:00:00-05:00,2013-12-09T16:00:00-05:00,5,179.94,181.43,181.43,176.96,止损,2013-12-02T16:00:00-05:00,-500.00,M12-FTD-001,SPY
看跌,2013-12-12T16:00:00-05:00,2013-12-18T16:00:00-05:00,5,178.64,180.85,180.85,174.22,止损,2013-12-11T16:00:00-05:00,-500.00,M12-FTD-001,SPY
看跌,2013-12-13T16:00:00-05:00,2013-12-13T16:00:00-05:00,1,178.50,177.78,178.86,177.78,止盈,2013-12-12T16:00:00-05:00,1000.00,M12-FTD-001,SPY
看涨,2013-12-26T16:00:00-05:00,2014-01-02T16:00:00-05:00,5,183.34,182.53,182.53,184.96,止损,2013-12-24T16:00:00-05:00,-500.00,M12-FTD-001,SPY
看涨,2013-12-27T16:00:00-05:00,2014-01-02T16:00:00-05:00,4,184.10,183.32,183.32,185.66,止损,2013-12-26T16:00:00-05:00,-500.00,M12-FTD-001,SPY
看跌,2014-01-07T16:00:00-05:00,2014-01-07T16:00:00-05:00,1,183.09,183.56,183.56,182.15,止损,2014-01-06T16:00:00-05:00,-500.00,M12-FTD-001,SPY
看涨,2014-01-16T16:00:00-05:00,2014-01-17T16:00:00-05:00,2,184.28,183.71,183.71,185.42,止损,2014-01-15T16:00:00-05:00,-500.00,M12-FTD-001,SPY
看跌,2014-01-21T16:00:00-05:00,2014-01-21T16:00:00-05:00,1,184.70,184.45,184.45,185.20,止损,2014-01-17T16:00:00-05:00,500.00,M12-FTD-001,SPY
看跌,2014-01-27T16:00:00-05:00,2014-02-03T16:00:00-05:00,6,179.06,173.86,181.66,173.86,止盈,2014-01-24T16:00:00-05:00,1000.00,M12-FTD-001,SPY
看跌,2014-02-04T16:00:00-05:00,2014-02-07T16:00:00-05:00,4,174.95,178.37,178.37,168.11,止损,2014-02-03T16:00:00-05:00,-500.00,M12-FTD-001,SPY
看涨,2014-02-10T16:00:00-05:00,2014-02-14T16:00:00-05:00,5,179.70,183.64,177.73,183.64,止盈,2014-02-07T16:00:00-05:00,1000.00,M12-FTD-001,SPY
看涨,2014-02-11T16:00:00-05:00,2014-02-11T16:00:00-05:00,1,180.16,182.06,179.21,182.06,止盈,2014-02-10T16:00:00-05:00,1000.00,M12-FTD-001,SPY
看涨,2014-02-12T16:00:00-05:00,2014-02-28T16:00:00-05:00,12,182.22,186.58,180.04,186.58,止盈,2014-02-11T16:00:00-05:00,1000.00,M12-FTD-001,SPY
看涨,2014-02-14T16:00:00-05:00,2014-02-28T16:00:00-05:00,10,182.84,186.86,180.83,186.86,止盈,2014-02-13T16:00:00-05:00,1000.00,M12-FTD-001,SPY
看涨,2014-02-18T16:00:00-05:00,2014-02-20T16:00:00-05:00,3,184.19,182.67,182.67,187.23,止损,2014-02-14T16:00:00-05:00,-500.00,M12-FTD-001,SPY
看涨,2014-02-28T16:00:00-05:00,2014-03-03T16:00:00-05:00,2,185.79,184.37,184.37,188.63,止损,2014-02-27T16:00:00-05:00,-500.00,M12-FTD-001,SPY
看跌,2014-03-12T16:00:00-04:00,2014-03-21T16:00:00-04:00,8,186.32,188.71,188.71,181.54,止损,2014-03-11T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看涨,2014-03-19T16:00:00-04:00,2014-03-19T16:00:00-04:00,1,187.70,186.51,186.51,190.08,止损,2014-03-18T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看跌,2014-03-25T16:00:00-04:00,2014-03-26T16:00:00-04:00,2,186.37,187.07,187.07,184.97,止损,2014-03-24T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看涨,2014-04-02T16:00:00-04:00,2014-04-04T16:00:00-04:00,3,188.50,187.00,187.00,191.50,止损,2014-04-01T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看涨,2014-04-03T16:00:00-04:00,2014-04-03T16:00:00-04:00,1,189.17,188.14,188.14,191.23,止损,2014-04-02T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看跌,2014-04-07T16:00:00-04:00,2014-05-05T16:00:00-04:00,20,185.90,188.42,189.70,178.30,到期退出,2014-04-04T16:00:00-04:00,-331.58,M12-FTD-001,SPY
看跌,2014-04-08T16:00:00-04:00,2014-04-09T16:00:00-04:00,2,184.21,186.26,186.26,180.11,止损,2014-04-07T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看涨,2014-04-10T16:00:00-04:00,2014-04-10T16:00:00-04:00,1,187.09,185.06,185.06,191.15,止损,2014-04-09T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看涨,2014-04-17T16:00:00-04:00,2014-04-22T16:00:00-04:00,3,185.88,188.34,184.65,188.34,止盈,2014-04-16T16:00:00-04:00,1000.00,M12-FTD-001,SPY
看涨,2014-04-22T16:00:00-04:00,2014-04-25T16:00:00-04:00,4,187.23,186.21,186.21,189.27,止损,2014-04-21T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看涨,2014-05-01T16:00:00-04:00,2014-05-05T16:00:00-04:00,3,188.22,187.18,187.18,190.30,止损,2014-04-30T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看涨,2014-05-13T16:00:00-04:00,2014-05-15T16:00:00-04:00,3,190.03,188.00,188.00,194.09,止损,2014-05-12T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看涨,2014-05-20T16:00:00-04:00,2014-05-20T16:00:00-04:00,1,188.65,187.52,187.52,190.90,止损,2014-05-19T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看涨,2014-05-23T16:00:00-04:00,2014-05-27T16:00:00-04:00,2,189.75,191.53,188.86,191.53,止盈,2014-05-22T16:00:00-04:00,1000.00,M12-FTD-001,SPY
看涨,2014-05-27T16:00:00-04:00,2014-06-05T16:00:00-04:00,8,191.05,193.98,189.59,193.98,止盈,2014-05-23T16:00:00-04:00,1000.00,M12-FTD-001,SPY
看涨,2014-05-28T16:00:00-04:00,2014-05-30T16:00:00-04:00,3,191.52,192.66,190.95,192.66,止盈,2014-05-27T16:00:00-04:00,1000.00,M12-FTD-001,SPY
看涨,2014-06-02T16:00:00-04:00,2014-06-02T16:00:00-04:00,1,192.95,192.03,192.03,194.79,止损,2014-05-30T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看涨,2014-06-06T16:00:00-04:00,2014-07-03T16:00:00-04:00,20,194.87,198.20,192.70,199.21,到期退出,2014-06-05T16:00:00-04:00,767.28,M12-FTD-001,SPY
看涨,2014-06-09T16:00:00-04:00,2014-06-11T16:00:00-04:00,3,195.35,194.78,194.78,196.49,止损,2014-06-06T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看跌,2014-06-13T16:00:00-04:00,2014-06-17T16:00:00-04:00,3,193.90,194.80,194.80,192.10,止损,2014-06-12T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看涨,2014-06-18T16:00:00-04:00,2014-07-01T16:00:00-04:00,10,194.83,196.87,193.81,196.87,止盈,2014-06-17T16:00:00-04:00,1000.00,M12-FTD-001,SPY
看涨,2014-06-19T16:00:00-04:00,2014-06-25T16:00:00-04:00,5,196.43,194.40,194.40,200.49,止损,2014-06-18T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看跌,2014-06-25T16:00:00-04:00,2014-07-01T16:00:00-04:00,5,194.25,196.50,196.50,189.75,止损,2014-06-24T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看涨,2014-07-07T16:00:00-04:00,2014-07-07T16:00:00-04:00,1,197.82,197.64,197.64,198.18,止损,2014-07-03T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看跌,2014-07-09T16:00:00-04:00,2014-07-09T16:00:00-04:00,1,196.73,197.22,197.22,195.75,止损,2014-07-08T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看涨,2014-08-15T16:00:00-04:00,2014-08-15T16:00:00-04:00,1,196.47,194.98,194.98,199.45,止损,2014-08-14T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看涨,2014-08-20T16:00:00-04:00,2014-08-21T16:00:00-04:00,2,198.12,199.47,197.44,199.47,止盈,2014-08-19T16:00:00-04:00,1000.00,M12-FTD-001,SPY
看涨,2014-08-21T16:00:00-04:00,2014-09-03T16:00:00-04:00,9,199.09,201.11,198.08,201.11,止盈,2014-08-20T16:00:00-04:00,1000.00,M12-FTD-001,SPY
看涨,2014-08-22T16:00:00-04:00,2014-08-22T16:00:00-04:00,1,199.34,198.93,198.93,200.16,止损,2014-08-21T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看跌,2014-09-10T16:00:00-04:00,2014-09-16T16:00:00-04:00,5,199.43,200.55,200.55,197.19,止损,2014-09-09T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看涨,2014-09-12T16:00:00-04:00,2014-09-12T16:00:00-04:00,1,200.10,199.12,199.12,202.06,止损,2014-09-11T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看涨,2014-09-19T16:00:00-04:00,2014-09-19T16:00:00-04:00,1,201.52,201.10,201.10,202.36,止损,2014-09-18T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看跌,2014-09-23T16:00:00-04:00,2014-10-01T16:00:00-04:00,7,198.43,194.53,200.38,194.53,止盈,2014-09-22T16:00:00-04:00,1000.00,M12-FTD-001,SPY
看跌,2014-10-02T16:00:00-04:00,2014-10-03T16:00:00-04:00,2,194.18,196.77,196.77,189.00,止损,2014-10-01T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看涨,2014-10-06T16:00:00-04:00,2014-10-07T16:00:00-04:00,2,197.34,195.08,195.08,201.86,止损,2014-10-03T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看跌,2014-10-08T16:00:00-04:00,2014-10-08T16:00:00-04:00,1,193.37,195.72,195.72,188.67,止损,2014-10-07T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看跌,2014-10-13T16:00:00-04:00,2014-10-15T16:00:00-04:00,3,190.46,184.08,193.65,184.08,止盈,2014-10-10T16:00:00-04:00,1000.00,M12-FTD-001,SPY
看跌,2014-10-14T16:00:00-04:00,2014-10-15T16:00:00-04:00,2,188.42,182.96,191.15,182.96,止盈,2014-10-13T16:00:00-04:00,1000.00,M12-FTD-001,SPY
看涨,2014-10-21T16:00:00-04:00,2014-10-29T16:00:00-04:00,7,191.68,198.90,188.07,198.90,止盈,2014-10-20T16:00:00-04:00,1000.00,M12-FTD-001,SPY
看涨,2014-10-22T16:00:00-04:00,2014-10-31T16:00:00-04:00,8,194.41,200.27,191.48,200.27,止盈,2014-10-21T16:00:00-04:00,1000.00,M12-FTD-001,SPY
看涨,2014-10-27T16:00:00-04:00,2014-10-28T16:00:00-04:00,2,195.73,198.21,194.49,198.21,止盈,2014-10-24T16:00:00-04:00,1000.00,M12-FTD-001,SPY
看涨,2014-11-07T16:00:00-05:00,2014-11-21T16:00:00-05:00,11,203.17,206.23,201.64,206.23,止盈,2014-11-06T16:00:00-05:00,1000.00,M12-FTD-001,SPY
看涨,2014-11-11T16:00:00-05:00,2014-11-18T16:00:00-05:00,6,204.06,205.91,203.13,205.91,止盈,2014-11-10T16:00:00-05:00,1000.00,M12-FTD-001,SPY
看涨,2014-11-18T16:00:00-05:00,2014-11-21T16:00:00-05:00,4,204.44,206.02,203.65,206.02,止盈,2014-11-17T16:00:00-05:00,1000.00,M12-FTD-001,SPY
看涨,2014-11-19T16:00:00-05:00,2014-11-19T16:00:00-05:00,1,205.31,204.44,204.44,207.05,止损,2014-11-18T16:00:00-05:00,-500.00,M12-FTD-001,SPY
看跌,2014-12-02T16:00:00-05:00,2014-12-02T16:00:00-05:00,1,205.81,206.54,206.54,204.35,止损,2014-12-01T16:00:00-05:00,-500.00,M12-FTD-001,SPY
看涨,2014-12-04T16:00:00-05:00,2014-12-04T16:00:00-05:00,1,207.54,207.10,207.10,208.42,止损,2014-12-03T16:00:00-05:00,-500.00,M12-FTD-001,SPY
看跌,2014-12-11T16:00:00-05:00,2014-12-11T16:00:00-05:00,1,203.88,205.98,205.98,199.68,止损,2014-12-10T16:00:00-05:00,-500.00,M12-FTD-001,SPY
看跌,2014-12-16T16:00:00-05:00,2014-12-18T16:00:00-05:00,3,198.58,202.53,202.53,190.68,止损,2014-12-15T16:00:00-05:00,-500.00,M12-FTD-001,SPY
看涨,2014-12-30T16:00:00-05:00,2014-12-30T16:00:00-05:00,1,208.21,208.14,208.14,208.35,止损,2014-12-29T16:00:00-05:00,-500.00,M12-FTD-001,SPY
看跌,2015-01-02T16:00:00-05:00,2015-01-05T16:00:00-05:00,2,206.38,202.76,208.19,202.76,止盈,2014-12-31T16:00:00-05:00,1000.00,M12-FTD-001,SPY
看跌,2015-01-06T16:00:00-05:00,2015-01-08T16:00:00-05:00,3,202.09,204.37,204.37,197.53,止损,2015-01-05T16:00:00-05:00,-500.00,M12-FTD-001,SPY
看跌,2015-01-07T16:00:00-05:00,2015-01-07T16:00:00-05:00,1,201.42,202.72,202.72,198.82,止损,2015-01-06T16:00:00-05:00,-500.00,M12-FTD-001,SPY
看涨,2015-01-09T16:00:00-05:00,2015-01-09T16:00:00-05:00,1,206.40,203.99,203.99,211.22,止损,2015-01-08T16:00:00-05:00,-500.00,M12-FTD-001,SPY
看跌,2015-01-13T16:00:00-05:00,2015-01-13T16:00:00-05:00,1,204.12,204.60,204.60,203.16,止损,2015-01-12T16:00:00-05:00,-500.00,M12-FTD-001,SPY
看跌,2015-01-14T16:00:00-05:00,2015-01-22T16:00:00-05:00,6,199.65,205.48,205.48,187.99,止损,2015-01-13T16:00:00-05:00,-500.00,M12-FTD-001,SPY
看涨,2015-01-22T16:00:00-05:00,2015-01-28T16:00:00-05:00,5,203.99,200.94,200.94,210.09,止损,2015-01-21T16:00:00-05:00,-500.00,M12-FTD-001,SPY
看涨,2015-01-23T16:00:00-05:00,2015-01-27T16:00:00-05:00,3,205.79,202.33,202.33,212.71,止损,2015-01-22T16:00:00-05:00,-500.00,M12-FTD-001,SPY
看跌,2015-01-29T16:00:00-05:00,2015-02-03T16:00:00-05:00,4,200.38,204.29,204.29,192.56,止损,2015-01-28T16:00:00-05:00,-500.00,M12-FTD-001,SPY
看涨,2015-02-04T16:00:00-05:00,2015-02-06T16:00:00-05:00,3,203.92,206.66,202.55,206.66,止盈,2015-02-03T16:00:00-05:00,1000.00,M12-FTD-001,SPY
看涨,2015-02-13T16:00:00-05:00,2015-03-10T16:00:00-04:00,17,209.07,206.97,206.97,213.26,止损,2015-02-12T16:00:00-05:00,-500.00,M12-FTD-001,SPY
看涨,2015-02-17T16:00:00-05:00,2015-02-20T16:00:00-05:00,4,209.40,208.76,208.76,210.68,止损,2015-02-13T16:00:00-05:00,-500.00,M12-FTD-001,SPY
看涨,2015-02-18T16:00:00-05:00,2015-02-20T16:00:00-05:00,3,209.66,209.10,209.10,210.78,止损,2015-02-17T16:00:00-05:00,-500.00,M12-FTD-001,SPY
看跌,2015-03-02T16:00:00-05:00,2015-03-02T16:00:00-05:00,1,210.78,211.58,211.58,209.18,止损,2015-02-27T16:00:00-05:00,-500.00,M12-FTD-001,SPY
看跌,2015-03-12T16:00:00-04:00,2015-03-12T16:00:00-04:00,1,205.26,205.50,205.50,204.78,止损,2015-03-11T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看跌,2015-03-25T16:00:00-04:00,2015-03-25T16:00:00-04:00,1,209.07,206.41,210.40,206.41,止盈,2015-03-24T16:00:00-04:00,1000.00,M12-FTD-001,SPY
看跌,2015-03-26T16:00:00-04:00,2015-04-10T16:00:00-04:00,11,204.96,209.35,209.35,196.18,止损,2015-03-25T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看涨,2015-03-31T16:00:00-04:00,2015-03-31T16:00:00-04:00,1,207.26,206.96,206.96,207.86,止损,2015-03-30T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看涨,2015-04-07T16:00:00-04:00,2015-05-04T16:00:00-04:00,20,207.86,211.32,205.21,213.15,到期退出,2015-04-06T16:00:00-04:00,655.01,M12-FTD-001,SPY
看涨,2015-04-10T16:00:00-04:00,2015-04-17T16:00:00-04:00,6,209.20,207.19,207.19,213.22,止损,2015-04-09T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看涨,2015-04-13T16:00:00-04:00,2015-04-14T16:00:00-04:00,2,209.87,208.96,208.96,211.69,止损,2015-04-10T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看跌,2015-05-01T16:00:00-04:00,2015-05-01T16:00:00-04:00,1,209.40,210.35,210.35,207.50,止损,2015-04-30T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看涨,2015-05-11T16:00:00-04:00,2015-05-11T16:00:00-04:00,1,211.57,210.78,210.78,213.15,止损,2015-05-08T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看涨,2015-05-15T16:00:00-04:00,2015-05-26T16:00:00-04:00,7,212.44,210.91,210.91,215.50,止损,2015-05-14T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看涨,2015-05-19T16:00:00-04:00,2015-05-26T16:00:00-04:00,5,213.24,212.16,212.16,215.40,止损,2015-05-18T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看跌,2015-05-27T16:00:00-04:00,2015-05-27T16:00:00-04:00,1,211.25,212.91,212.91,207.93,止损,2015-05-26T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看跌,2015-06-01T16:00:00-04:00,2015-06-01T16:00:00-04:00,1,211.94,210.96,212.43,210.96,止盈,2015-05-29T16:00:00-04:00,1000.00,M12-FTD-001,SPY
看跌,2015-06-09T16:00:00-04:00,2015-06-10T16:00:00-04:00,2,208.45,209.82,209.82,205.71,止损,2015-06-08T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看涨,2015-06-19T16:00:00-04:00,2015-06-19T16:00:00-04:00,1,211.46,210.63,210.63,213.12,止损,2015-06-18T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看跌,2015-06-26T16:00:00-04:00,2015-06-29T16:00:00-04:00,2,210.29,208.37,211.25,208.37,止盈,2015-06-25T16:00:00-04:00,1000.00,M12-FTD-001,SPY
看跌,2015-06-30T16:00:00-04:00,2015-07-13T16:00:00-04:00,9,207.26,209.83,209.83,202.12,止损,2015-06-29T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看涨,2015-07-14T16:00:00-04:00,2015-07-15T16:00:00-04:00,2,209.72,211.28,208.94,211.28,止盈,2015-07-13T16:00:00-04:00,1000.00,M12-FTD-001,SPY
看涨,2015-07-15T16:00:00-04:00,2015-07-20T16:00:00-04:00,4,210.73,212.89,209.65,212.89,止盈,2015-07-14T16:00:00-04:00,1000.00,M12-FTD-001,SPY
看跌,2015-07-24T16:00:00-04:00,2015-07-24T16:00:00-04:00,1,210.30,207.60,211.65,207.60,止盈,2015-07-23T16:00:00-04:00,1000.00,M12-FTD-001,SPY
看跌,2015-07-27T16:00:00-04:00,2015-07-29T16:00:00-04:00,3,206.94,210.37,210.37,200.08,止损,2015-07-24T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看涨,2015-07-30T16:00:00-04:00,2015-08-03T16:00:00-04:00,3,210.16,209.31,209.31,211.86,止损,2015-07-29T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看涨,2015-08-18T16:00:00-04:00,2015-08-19T16:00:00-04:00,2,210.26,208.16,208.16,214.46,止损,2015-08-17T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看跌,2015-08-21T16:00:00-04:00,2015-08-24T16:00:00-04:00,2,201.73,188.62,208.29,188.62,止盈,2015-08-20T16:00:00-04:00,1000.00,M12-FTD-001,SPY
看跌,2015-08-24T16:00:00-04:00,2015-09-21T16:00:00-04:00,20,187.49,196.46,203.94,154.59,到期退出,2015-08-21T16:00:00-04:00,-272.64,M12-FTD-001,SPY
看涨,2015-08-28T16:00:00-04:00,2015-09-01T16:00:00-04:00,3,198.50,195.21,195.21,205.08,止损,2015-08-27T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看涨,2015-08-31T16:00:00-04:00,2015-08-31T16:00:00-04:00,1,198.11,197.92,197.92,198.49,止损,2015-08-28T16:00:00-04:00,-500.00,M12-FTD-001,SPY
看涨,2015-09-17T16:00:00-04:00,2015-09-18T16:00:00-04:00,2,200.02,198.41,198.41,203.24,止损,2015-09-16T16:00:00-04:00,-500.00,M12-FTD-001,SPY
